job_id,job_title,company_name,company_location,employee_residence,industry,experience_level,employment_type,company_size,remote_ratio,remote_status,salary_usd,salary_currency,salary_local,salary_category,required_skills,education_required,years_experience,posting_date,posting_year,posting_month,application_deadline,job_description_length,benefits_score
AI12630,Ai Architect,Techcorp Inc,Germany,India,Finance,Mid-level,Freelance,Large (250+ employees),50,Hybrid,124349,EUR,Not Provided,High,"Gcp, Nlp, Data Visualization, Spark, Statistics",Master,3,2025-01-14,2025,1,2025-02-21,2122,6.7
AI12631,Head Of Ai,Quantum Computing Inc,Sweden,Sweden,Gaming,Executive,Full-time,Small (<50 employees),100,Fully Remote,177804,USD,Not Provided,High,"Python, Scala, Java, Gcp, Aws",Master,10,2024-03-23,2024,3,2024-05-21,1754,7.7
AI12632,Ai Specialist,Algorithmic Solutions,China,China,Manufacturing,Senior,Freelance,Medium (50-249 employees),0,On-site,106190,USD,Not Provided,High,"Linux, Python, Nlp, Java",Master,9,2025-01-29,2025,1,2025-03-10,2141,7.6
AI12633,Ai Consultant,Smart Analytics,France,France,Education,Senior,Contract,Small (<50 employees),0,On-site,113710,EUR,Not Provided,High,"Git, Scala, Nlp, Computer Vision",PhD,6,2024-09-18,2024,9,2024-10-18,622,5.8
AI12634,Head Of Ai,Machine Intelligence Group,China,China,Gaming,Executive,Freelance,Small (<50 employees),100,Fully Remote,95057,USD,Not Provided,Mid,"Aws, Sql, Scala, Git",Bachelor,16,2024-08-30,2024,8,2024-09-14,2340,9.0
AI12635,Robotics Engineer,Deeptech Ventures,South Korea,South Korea,Healthcare,Mid-level,Full-time,Medium (50-249 employees),50,Hybrid,64212,USD,Not Provided,Mid,"Aws, R, Linux, Azure, Sql",Associate,4,2024-04-19,2024,4,2024-05-04,1477,7.3
AI12636,Machine Learning Engineer,Autonomous Tech,Canada,Canada,Finance,Senior,Full-time,Small (<50 employees),50,Hybrid,119313,USD,Not Provided,High,"Scala, Aws, Java, Data Visualization, Computer Vision",Associate,6,2024-04-12,2024,4,2024-06-06,2113,7.6
AI12637,Machine Learning Researcher,Techcorp Inc,United Kingdom,United Kingdom,Government,Senior,Contract,Small (<50 employees),0,On-site,119241,GBP,Not Provided,High,"Tableau, Mlops, Java, Deep Learning",Associate,8,2024-05-23,2024,5,2024-06-13,547,9.3
AI12638,Head Of Ai,Deeptech Ventures,Ireland,Finland,Government,Mid-level,Part-time,Large (250+ employees),0,On-site,65336,USD,Not Provided,Mid,"Kubernetes, Aws, Computer Vision, Linux, Hadoop",PhD,2,2024-01-30,2024,1,2024-04-04,758,9.1
AI12639,Data Engineer,Neural Networks Co,Norway,Norway,Government,Executive,Freelance,Large (250+ employees),100,Fully Remote,261364,USD,Not Provided,High,"Azure, Docker, Python",Bachelor,11,2024-12-30,2024,12,2025-02-26,1673,5.1
AI12640,Data Scientist,Machine Intelligence Group,Austria,Germany,Technology,Senior,Full-time,Small (<50 employees),0,On-site,83288,USD,Not Provided,Mid,"Docker, Gcp, Mlops, Python, Aws",Master,8,2025-02-28,2025,2,2025-04-18,1495,5.4
AI12641,Ai Research Scientist,Deeptech Ventures,Netherlands,Netherlands,Transportation,Entry-level,Contract,Medium (50-249 employees),100,Fully Remote,70398,EUR,Not Provided,Mid,"Mathematics, Scala, Java",Associate,1,2024-03-13,2024,3,2024-05-04,1051,7.5
AI12642,Ai Product Manager,Predictive Systems,United States,United States,Transportation,Senior,Contract,Large (250+ employees),50,Hybrid,172063,USD,Not Provided,High,"Gcp, Sql, Nlp, Tableau",PhD,6,2024-06-07,2024,6,2024-07-04,1759,6.0
AI12643,Ai Consultant,Cognitive Computing,Israel,China,Government,Senior,Full-time,Large (250+ employees),0,On-site,83075,USD,Not Provided,Mid,"Docker, Kubernetes, Mlops, Deep Learning, Gcp",PhD,6,2024-05-13,2024,5,2024-07-11,1619,5.3
AI12644,Ai Software Engineer,Neural Networks Co,Austria,Austria,Technology,Entry-level,Contract,Medium (50-249 employees),50,Hybrid,46947,USD,Not Provided,Low,"Linux, Hadoop, Nlp, R",PhD,1,2024-07-21,2024,7,2024-08-08,2346,9.7
AI12645,Autonomous Systems Engineer,Smart Analytics,Canada,Japan,Government,Senior,Freelance,Small (<50 employees),0,On-site,117599,USD,Not Provided,High,"Sql, Pytorch, Nlp, Deep Learning",Bachelor,8,2024-01-30,2024,1,2024-03-06,600,7.2
AI12646,Ml Ops Engineer,Digital Transformation Llc,United States,United States,Government,Entry-level,Freelance,Large (250+ employees),100,Fully Remote,104041,USD,Not Provided,High,"Scala, Kubernetes, Linux",Master,0,2025-04-23,2025,4,2025-06-18,1168,9.3
AI12647,Data Analyst,Cloud Ai Solutions,Ireland,Ireland,Finance,Entry-level,Part-time,Large (250+ employees),0,On-site,53306,USD,Not Provided,Mid,"Tableau, Hadoop, Java, Linux",Bachelor,1,2024-03-14,2024,3,2024-04-18,1515,7.5
AI12648,Computer Vision Engineer,Quantum Computing Inc,Israel,Israel,Media,Mid-level,Contract,Large (250+ employees),50,Hybrid,77471,USD,Not Provided,Mid,"Scala, Tableau, Spark, Data Visualization",Associate,2,2025-03-14,2025,3,2025-04-05,1986,5.7
AI12649,Data Scientist,Smart Analytics,Austria,Austria,Gaming,Senior,Contract,Medium (50-249 employees),100,Fully Remote,107975,USD,Not Provided,High,"Linux, Statistics, Pytorch",Master,8,2024-11-11,2024,11,2025-01-21,753,5.5
AI12650,Data Engineer,Autonomous Tech,Israel,Israel,Manufacturing,Entry-level,Contract,Large (250+ employees),0,On-site,51405,USD,Not Provided,Mid,"Hadoop, Nlp, Sql",Associate,0,2024-12-01,2024,12,2025-02-05,965,6.9
AI12651,Data Analyst,Ai Innovations,South Korea,Switzerland,Government,Entry-level,Part-time,Small (<50 employees),0,On-site,38912,USD,Not Provided,Low,"R, Tensorflow, Gcp, Spark, Linux",Associate,1,2025-01-14,2025,1,2025-03-03,1036,5.2
AI12652,Principal Data Scientist,Algorithmic Solutions,Switzerland,Switzerland,Real Estate,Executive,Contract,Small (<50 employees),100,Fully Remote,268416,USD,Not Provided,High,"Nlp, Spark, Data Visualization, Mlops, Linux",Bachelor,10,2024-05-14,2024,5,2024-06-08,1847,8.2
AI12653,Machine Learning Engineer,Smart Analytics,China,China,Energy,Executive,Part-time,Large (250+ employees),0,On-site,124536,USD,Not Provided,High,"Git, Tensorflow, R, Gcp",Associate,18,2024-11-21,2024,11,2024-12-10,632,5.6
AI12654,Data Scientist,Ai Innovations,Australia,Australia,Automotive,Executive,Freelance,Large (250+ employees),50,Hybrid,243811,USD,Not Provided,High,"Tensorflow, Kubernetes, Aws, Spark",Associate,10,2024-10-16,2024,10,2024-11-22,913,5.4
AI12655,Ai Product Manager,Algorithmic Solutions,Japan,Japan,Energy,Mid-level,Contract,Medium (50-249 employees),50,Hybrid,75768,USD,Not Provided,Mid,"Gcp, Git, Tableau, Nlp",PhD,2,2024-11-21,2024,11,2025-01-25,2437,6.7
AI12656,Data Engineer,Digital Transformation Llc,Ireland,Ireland,Media,Entry-level,Contract,Large (250+ employees),0,On-site,49213,USD,Not Provided,Low,"Spark, Java, Nlp",Associate,0,2025-03-06,2025,3,2025-04-27,998,5.1
AI12657,Machine Learning Researcher,Cloud Ai Solutions,Ireland,United States,Gaming,Mid-level,Part-time,Small (<50 employees),0,On-site,51552,USD,Not Provided,Mid,"Mathematics, Scala, Git, Tableau",Bachelor,3,2025-04-19,2025,4,2025-06-23,1919,5.9
AI12658,Data Analyst,Quantum Computing Inc,France,France,Retail,Executive,Contract,Large (250+ employees),50,Hybrid,163328,EUR,Not Provided,High,"Python, Tensorflow, Statistics",Associate,15,2024-03-31,2024,3,2024-04-15,1065,6.7
AI12659,Ml Ops Engineer,Machine Intelligence Group,China,Netherlands,Education,Entry-level,Part-time,Medium (50-249 employees),50,Hybrid,55797,USD,Not Provided,Mid,"Tensorflow, Python, Data Visualization, Nlp, Linux",Master,0,2024-06-28,2024,6,2024-08-12,1938,6.2
AI12660,Autonomous Systems Engineer,Digital Transformation Llc,Denmark,Denmark,Manufacturing,Executive,Part-time,Large (250+ employees),0,On-site,309048,USD,Not Provided,High,"Linux, Statistics, Spark, Mlops, Sql",PhD,18,2024-07-23,2024,7,2024-08-22,867,9.4
AI12661,Head Of Ai,Cloud Ai Solutions,Switzerland,Switzerland,Gaming,Mid-level,Contract,Medium (50-249 employees),50,Hybrid,126874,USD,Not Provided,High,"Pytorch, Scala, Aws, Tensorflow",Master,2,2024-10-22,2024,10,2024-12-22,1453,7.0
AI12662,Data Engineer,Algorithmic Solutions,Australia,Australia,Manufacturing,Executive,Freelance,Small (<50 employees),100,Fully Remote,198592,USD,Not Provided,High,"Docker, Hadoop, Java",Bachelor,16,2024-08-07,2024,8,2024-08-28,1617,8.7
AI12663,Ai Product Manager,Cloud Ai Solutions,Sweden,Sweden,Technology,Mid-level,Part-time,Large (250+ employees),50,Hybrid,118224,USD,Not Provided,High,"Kubernetes, Gcp, Git, Azure",Master,3,2024-07-21,2024,7,2024-09-23,2443,6.8
AI12664,Data Analyst,Machine Intelligence Group,China,China,Healthcare,Executive,Contract,Medium (50-249 employees),50,Hybrid,170923,USD,Not Provided,High,"Scala, Pytorch, Git",PhD,11,2024-09-28,2024,9,2024-12-05,629,6.4
AI12665,Robotics Engineer,Autonomous Tech,China,China,Retail,Executive,Freelance,Large (250+ employees),0,On-site,190903,USD,Not Provided,High,"Kubernetes, Statistics, R, Hadoop",Associate,13,2024-09-26,2024,9,2024-10-15,1033,8.6
AI12666,Ai Consultant,Digital Transformation Llc,Sweden,Sweden,Education,Mid-level,Freelance,Small (<50 employees),0,On-site,68306,USD,Not Provided,Mid,"Hadoop, Python, Mlops, Sql",Associate,4,2024-06-13,2024,6,2024-07-26,1084,7.4
AI12667,Computer Vision Engineer,Machine Intelligence Group,Switzerland,Switzerland,Media,Entry-level,Contract,Small (<50 employees),100,Fully Remote,84097,USD,Not Provided,Mid,"Sql, Scala, Java, Azure",Associate,0,2024-04-27,2024,4,2024-06-21,630,8.1
AI12668,Research Scientist,Digital Transformation Llc,Netherlands,Netherlands,Telecommunications,Executive,Contract,Small (<50 employees),100,Fully Remote,138802,EUR,Not Provided,High,"Docker, Azure, Hadoop",Bachelor,17,2024-08-26,2024,8,2024-09-27,809,6.8
AI12669,Ai Software Engineer,Algorithmic Solutions,Switzerland,Switzerland,Manufacturing,Entry-level,Part-time,Small (<50 employees),50,Hybrid,98060,USD,Not Provided,Mid,"Pytorch, Tensorflow, Mathematics",Associate,1,2024-04-30,2024,4,2024-06-15,2400,9.7
AI12670,Robotics Engineer,Techcorp Inc,Israel,Israel,Telecommunications,Executive,Part-time,Large (250+ employees),0,On-site,143663,USD,Not Provided,High,"Sql, Spark, Hadoop",Bachelor,19,2024-06-26,2024,6,2024-09-05,1381,9.7
AI12671,Research Scientist,Ai Innovations,Denmark,Denmark,Retail,Senior,Full-time,Small (<50 employees),100,Fully Remote,143469,USD,Not Provided,High,"Nlp, Hadoop, Mlops, Pytorch, Computer Vision",Bachelor,9,2024-09-01,2024,9,2024-09-23,2299,8.9
AI12672,Robotics Engineer,Predictive Systems,Singapore,Norway,Energy,Senior,Part-time,Small (<50 employees),50,Hybrid,100575,USD,Not Provided,High,"Linux, Pytorch, Scala, Computer Vision, Gcp",Master,9,2024-02-29,2024,2,2024-05-05,1394,5.6
AI12673,Ai Software Engineer,Smart Analytics,Australia,Australia,Government,Executive,Freelance,Large (250+ employees),0,On-site,210284,USD,Not Provided,High,"Scala, Pytorch, Tableau, Data Visualization, Deep Learning",Bachelor,11,2024-12-23,2024,12,2025-01-11,1728,9.2
AI12674,Ai Research Scientist,Digital Transformation Llc,Japan,United States,Finance,Senior,Full-time,Small (<50 employees),0,On-site,81099,USD,Not Provided,Mid,"Tableau, Docker, Spark",Master,9,2024-01-27,2024,1,2024-02-17,1544,7.1
AI12675,Head Of Ai,Ai Innovations,China,China,Retail,Entry-level,Part-time,Small (<50 employees),100,Fully Remote,42067,USD,Not Provided,Low,"Kubernetes, Linux, Data Visualization",Master,1,2024-02-13,2024,2,2024-03-07,510,6.1
AI12676,Principal Data Scientist,Ai Innovations,South Korea,South Korea,Consulting,Entry-level,Freelance,Small (<50 employees),100,Fully Remote,34678,USD,Not Provided,Low,"Pytorch, Docker, Computer Vision",PhD,1,2024-12-12,2024,12,2025-02-10,1057,6.9
AI12677,Ml Ops Engineer,Neural Networks Co,Ireland,Sweden,Technology,Entry-level,Freelance,Large (250+ employees),50,Hybrid,58863,USD,Not Provided,Mid,"Kubernetes, Java, Mathematics, Aws, Git",Master,0,2024-08-25,2024,8,2024-11-06,2215,6.3
AI12678,Robotics Engineer,Algorithmic Solutions,Finland,Finland,Manufacturing,Mid-level,Part-time,Small (<50 employees),0,On-site,68830,USD,Not Provided,Mid,"Python, Spark, Linux, Tableau, Tensorflow",Bachelor,2,2024-06-30,2024,6,2024-08-25,1063,8.5
AI12679,Ai Software Engineer,Digital Transformation Llc,Canada,Canada,Education,Mid-level,Freelance,Large (250+ employees),100,Fully Remote,117838,USD,Not Provided,High,"Tensorflow, Docker, Nlp",PhD,4,2024-02-06,2024,2,2024-04-08,1762,5.3
AI12680,Ai Specialist,Smart Analytics,China,China,Technology,Executive,Freelance,Small (<50 employees),0,On-site,139029,USD,Not Provided,High,"Linux, Mlops, Kubernetes, R, Deep Learning",PhD,14,2024-09-30,2024,9,2024-11-02,1257,9.9
AI12681,Machine Learning Researcher,Techcorp Inc,South Korea,South Korea,Consulting,Mid-level,Full-time,Medium (50-249 employees),0,On-site,52075,USD,Not Provided,Mid,"Tableau, Kubernetes, Mlops",Bachelor,3,2024-06-16,2024,6,2024-08-16,2195,6.7
AI12682,Head Of Ai,Autonomous Tech,China,China,Transportation,Mid-level,Full-time,Small (<50 employees),0,On-site,46914,USD,Not Provided,Low,"Python, Azure, Linux, Deep Learning, Data Visualization",Associate,2,2024-02-20,2024,2,2024-04-14,665,9.4
AI12683,Ai Architect,Algorithmic Solutions,Switzerland,France,Gaming,Mid-level,Contract,Large (250+ employees),50,Hybrid,173822,USD,Not Provided,High,"Gcp, Data Visualization, Tensorflow",Associate,3,2025-01-04,2025,1,2025-02-17,878,9.2
AI12684,Principal Data Scientist,Neural Networks Co,Finland,Finland,Media,Senior,Full-time,Large (250+ employees),50,Hybrid,84129,USD,Not Provided,Mid,"Gcp, Mlops, Spark",Master,9,2024-09-28,2024,9,2024-10-30,2444,6.8
AI12685,Principal Data Scientist,Quantum Computing Inc,United Kingdom,Canada,Automotive,Executive,Contract,Small (<50 employees),50,Hybrid,175098,GBP,Not Provided,High,"Java, Scala, Linux, Data Visualization, Tableau",PhD,10,2024-02-09,2024,2,2024-04-16,813,8.1
AI12686,Robotics Engineer,Techcorp Inc,India,India,Consulting,Senior,Full-time,Medium (50-249 employees),100,Fully Remote,90764,USD,Not Provided,Mid,"R, Sql, Statistics, Deep Learning, Spark",PhD,5,2024-10-21,2024,10,2024-11-26,2049,6.5
AI12687,Ml Ops Engineer,Advanced Robotics,Netherlands,United Kingdom,Finance,Senior,Contract,Small (<50 employees),100,Fully Remote,117521,EUR,Not Provided,High,"Tableau, Pytorch, Git, Linux",Associate,6,2025-01-06,2025,1,2025-03-13,1254,9.2
AI12688,Ai Product Manager,Digital Transformation Llc,France,France,Real Estate,Senior,Part-time,Medium (50-249 employees),100,Fully Remote,131548,EUR,Not Provided,High,"Python, Hadoop, Kubernetes, Docker",Master,5,2024-10-05,2024,10,2024-11-19,2013,7.4
AI12689,Ml Ops Engineer,Datavision Ltd,Switzerland,Switzerland,Education,Senior,Freelance,Small (<50 employees),0,On-site,174207,USD,Not Provided,High,"Kubernetes, Hadoop, Mlops, Scala",PhD,5,2024-07-16,2024,7,2024-08-31,1787,5.9
AI12690,Machine Learning Researcher,Machine Intelligence Group,Switzerland,Israel,Media,Senior,Contract,Large (250+ employees),0,On-site,244285,USD,Not Provided,High,"Tensorflow, Pytorch, R, Tableau",Bachelor,5,2024-07-29,2024,7,2024-08-13,718,8.6
AI12691,Ai Research Scientist,Digital Transformation Llc,Denmark,Denmark,Government,Mid-level,Freelance,Large (250+ employees),0,On-site,128645,USD,Not Provided,High,"Tensorflow, Mathematics, Aws, Spark",Bachelor,2,2024-12-24,2024,12,2025-02-26,557,9.7
AI12692,Principal Data Scientist,Quantum Computing Inc,United Kingdom,United Kingdom,Transportation,Mid-level,Full-time,Medium (50-249 employees),50,Hybrid,80591,GBP,Not Provided,Mid,"Java, R, Python, Tensorflow, Computer Vision",Bachelor,4,2024-12-04,2024,12,2025-02-10,767,8.8
AI12693,Data Scientist,Algorithmic Solutions,South Korea,South Korea,Media,Executive,Contract,Large (250+ employees),100,Fully Remote,152651,USD,Not Provided,High,"Computer Vision, Git, Python, Kubernetes, Nlp",Bachelor,15,2024-12-03,2024,12,2025-02-14,1097,8.7
AI12694,Data Engineer,Datavision Ltd,Canada,Canada,Technology,Executive,Freelance,Large (250+ employees),50,Hybrid,271118,USD,Not Provided,High,"Nlp, Java, Azure",Bachelor,18,2024-09-28,2024,9,2024-11-17,1097,8.5
AI12695,Ai Architect,Neural Networks Co,United Kingdom,United Kingdom,Transportation,Senior,Contract,Large (250+ employees),50,Hybrid,184174,GBP,Not Provided,High,"Pytorch, Git, Mlops, Java",Bachelor,5,2025-04-21,2025,4,2025-06-18,1917,9.9
AI12696,Ai Product Manager,Cognitive Computing,United States,United States,Healthcare,Executive,Full-time,Small (<50 employees),100,Fully Remote,220469,USD,Not Provided,High,"Python, Deep Learning, Tensorflow",Master,17,2025-04-06,2025,4,2025-05-12,708,5.4
AI12697,Ai Product Manager,Algorithmic Solutions,Germany,Germany,Consulting,Mid-level,Contract,Large (250+ employees),100,Fully Remote,89849,EUR,Not Provided,Mid,"Aws, Docker, R, Mlops, Pytorch",PhD,4,2025-01-18,2025,1,2025-02-09,912,7.4
AI12698,Nlp Engineer,Predictive Systems,United Kingdom,United Kingdom,Telecommunications,Entry-level,Contract,Small (<50 employees),50,Hybrid,57165,GBP,Not Provided,Mid,"Python, Data Visualization, Sql",Associate,1,2024-11-04,2024,11,2024-12-09,1293,9.7
AI12699,Ai Architect,Techcorp Inc,Sweden,Sweden,Gaming,Executive,Freelance,Large (250+ employees),50,Hybrid,275274,USD,Not Provided,High,"Pytorch, Kubernetes, Linux, Data Visualization",Associate,12,2024-06-04,2024,6,2024-07-24,2250,5.0
AI12700,Ml Ops Engineer,Future Systems,South Korea,South Korea,Media,Executive,Full-time,Small (<50 employees),50,Hybrid,92140,USD,Not Provided,Mid,"Hadoop, Scala, Kubernetes",Bachelor,17,2024-04-24,2024,4,2024-06-13,1300,6.6
AI12701,Computer Vision Engineer,Cloud Ai Solutions,Singapore,Singapore,Education,Mid-level,Part-time,Small (<50 employees),100,Fully Remote,96237,USD,Not Provided,Mid,"Scala, Data Visualization, Linux, Hadoop, Nlp",PhD,4,2024-06-09,2024,6,2024-07-19,704,7.0
AI12702,Autonomous Systems Engineer,Cognitive Computing,Canada,Canada,Gaming,Executive,Contract,Large (250+ employees),0,On-site,161792,USD,Not Provided,High,"Python, Hadoop, Mlops",PhD,18,2024-12-09,2024,12,2025-01-25,1745,8.6
AI12703,Ai Consultant,Future Systems,Singapore,Singapore,Retail,Senior,Part-time,Medium (50-249 employees),50,Hybrid,110076,USD,Not Provided,High,"Pytorch, Tensorflow, Java, Sql, Data Visualization",Bachelor,8,2024-01-12,2024,1,2024-02-26,1951,8.2
AI12704,Ai Research Scientist,Quantum Computing Inc,Israel,Israel,Consulting,Executive,Freelance,Small (<50 employees),100,Fully Remote,106203,USD,Not Provided,High,"Sql, Python, Hadoop",Associate,13,2024-12-05,2024,12,2025-01-19,1009,9.6
AI12705,Robotics Engineer,Quantum Computing Inc,Finland,Finland,Media,Senior,Freelance,Small (<50 employees),100,Fully Remote,71348,USD,Not Provided,Mid,"Hadoop, Python, Tensorflow",PhD,5,2025-04-02,2025,4,2025-06-05,1240,5.8
AI12706,Computer Vision Engineer,Future Systems,Austria,Austria,Real Estate,Senior,Freelance,Small (<50 employees),100,Fully Remote,93187,USD,Not Provided,Mid,"Java, Mlops, Docker, Spark",PhD,6,2024-10-02,2024,10,2024-12-10,1298,8.8
AI12707,Ai Product Manager,Techcorp Inc,United Kingdom,United Kingdom,Technology,Entry-level,Part-time,Small (<50 employees),100,Fully Remote,51483,GBP,Not Provided,Mid,"Kubernetes, Python, Computer Vision, Git",Master,0,2025-04-10,2025,4,2025-05-21,1823,6.6
AI12708,Data Analyst,Datavision Ltd,Switzerland,Switzerland,Manufacturing,Senior,Part-time,Medium (50-249 employees),100,Fully Remote,184268,USD,Not Provided,High,"Tableau, Linux, Hadoop",Master,5,2024-09-03,2024,9,2024-10-11,644,6.3
AI12709,Robotics Engineer,Digital Transformation Llc,India,India,Media,Senior,Contract,Small (<50 employees),0,On-site,97096,USD,Not Provided,Mid,"Tensorflow, Linux, Python, Sql, Java",PhD,5,2024-08-11,2024,8,2024-10-15,1294,6.8
AI12710,Head Of Ai,Smart Analytics,Germany,Germany,Transportation,Executive,Contract,Small (<50 employees),50,Hybrid,149939,EUR,Not Provided,High,"Linux, Aws, R",Associate,10,2025-04-29,2025,4,2025-06-17,1418,7.9
AI12711,Head Of Ai,Algorithmic Solutions,South Korea,South Korea,Gaming,Senior,Freelance,Small (<50 employees),0,On-site,89997,USD,Not Provided,Mid,"Java, Pytorch, Git, Python, Linux",Bachelor,5,2024-05-13,2024,5,2024-06-29,2236,8.4
