job_id,job_title,salary_usd,salary_category,remote_status,experience_level,employment_type,company_location,employee_residence,company_name,company_size,remote_ratio,salary_currency,salary_local,required_skills,education_required,years_experience,industry,posting_date,posting_year,posting_month,application_deadline,job_description_length,benefits_score
AI13400,Ai Architect,102568,High,Fully Remote,Ex,Fl,Finland,Finland,Algorithmic Solutions,M,100,Usd,Not Provided,"Python, Mathematics, Deep Learning",Associate,17,Media,2024-12-02,2024,12,2025-01-23,2159,6.2
AI13401,Ai Consultant,231001,High,On-site,Ex,Fl,Switzerland,Switzerland,Predictive Systems,M,0,Usd,Not Provided,"Python, TensorFlow, PyTorch, Tableau",Master,14,Gaming,2025-03-20,2025,3,2025-05-23,945,6.3
AI13402,Ml Ops Engineer,173370,High,On-site,Ex,Pt,Denmark,Denmark,Datavision Ltd,S,0,Usd,Not Provided,"Mathematics, AWS, Hadoop",Associate,19,Energy,2024-10-15,2024,10,2024-11-08,2051,7.1
AI13403,Data Scientist,49349,Low,On-site,En,Ft,India,Australia,Techcorp Inc,L,0,Usd,Not Provided,"TensorFlow, Azure, Kubernetes",Bachelor,1,Retail,2024-04-11,2024,4,2024-05-13,1082,9.0
AI13404,Head Of Ai,93577,Mid,Fully Remote,En,Ct,United States,United States,Quantum Computing Inc,M,100,Usd,Not Provided,"SQL, Spark, Git",Master,0,Manufacturing,2024-10-17,2024,10,2024-12-15,1043,6.6
AI13405,Data Analyst,66082,Mid,Hybrid,Mi,Pt,Ireland,Finland,Advanced Robotics,L,50,Usd,Not Provided,"MLOps, TensorFlow, PyTorch",Master,4,Energy,2024-07-08,2024,7,2024-08-25,980,5.6
AI13406,Head Of Ai,164058,High,Hybrid,Mi,Pt,Norway,Norway,Machine Intelligence Group,L,50,Usd,Not Provided,"PyTorch, Java, Docker",Master,4,Telecommunications,2025-04-08,2025,4,2025-05-14,1291,9.5
AI13407,Data Engineer,135526,High,On-site,Se,Ft,Norway,Norway,Techcorp Inc,M,0,Usd,Not Provided,"GCP, Python, SQL, Azure",PhD,6,Retail,2025-04-20,2025,4,2025-06-26,1776,9.9
AI13408,Head Of Ai,108550,High,On-site,Mi,Pt,Norway,Norway,Future Systems,M,0,Usd,Not Provided,"PyTorch, Scala, MLOps",Master,2,Gaming,2025-01-30,2025,1,2025-03-11,1095,6.7
AI13409,Computer Vision Engineer,82206,Mid,Fully Remote,Mi,Ft,Australia,Australia,Predictive Systems,S,100,Usd,Not Provided,"Scala, Git, Deep Learning",Bachelor,3,Automotive,2025-02-28,2025,2,2025-04-25,1370,5.3
AI13410,Ml Ops Engineer,208472,High,On-site,Ex,Ft,United Kingdom,United Kingdom,Cloud Ai Solutions,S,0,Gbp,Not Provided,"Data Visualization, NLP, Git, PyTorch, Python",Bachelor,12,Government,2024-07-21,2024,7,2024-08-29,997,9.0
AI13411,Head Of Ai,87693,Mid,Fully Remote,Se,Fl,Israel,Israel,Digital Transformation Llc,L,100,Usd,Not Provided,"R, Deep Learning, Linux, Hadoop",Associate,9,Government,2025-02-08,2025,2,2025-02-25,2129,5.7
AI13412,Robotics Engineer,72084,Mid,On-site,Mi,Ft,France,France,Predictive Systems,M,0,Eur,Not Provided,"Kubernetes, Scala, SQL, Linux",Master,3,Education,2025-04-22,2025,4,2025-06-15,1529,5.4
AI13413,Autonomous Systems Engineer,75359,Mid,On-site,Mi,Ct,Germany,Germany,Advanced Robotics,S,0,Eur,Not Provided,"Scala, TensorFlow, Tableau, Data Visualization",Master,3,Healthcare,2024-08-08,2024,8,2024-09-23,1171,8.7
AI13414,Ai Software Engineer,57177,Mid,Fully Remote,Mi,Fl,Ireland,Ireland,Deeptech Ventures,S,100,Usd,Not Provided,"Python, Statistics, SQL",Associate,4,Retail,2024-04-15,2024,4,2024-06-04,815,9.4
AI13415,Ai Consultant,114581,High,Hybrid,Se,Ft,Australia,Sweden,Quantum Computing Inc,S,50,Usd,Not Provided,"Git, R, Statistics",Associate,7,Manufacturing,2025-02-12,2025,2,2025-03-12,1584,7.5
AI13416,Head Of Ai,98350,Mid,Fully Remote,Se,Pt,Japan,Japan,Datavision Ltd,M,100,Usd,Not Provided,"SQL, Computer Vision, Java, Deep Learning, GCP",Associate,5,Retail,2024-09-28,2024,9,2024-12-03,2356,9.5
AI13417,Machine Learning Engineer,84350,Mid,Fully Remote,Mi,Ct,Canada,Israel,Quantum Computing Inc,S,100,Usd,Not Provided,"Git, Scala, Computer Vision, Data Visualization, R",Bachelor,2,Education,2024-10-15,2024,10,2024-12-24,1167,5.5
AI13418,Ai Software Engineer,127318,High,On-site,Ex,Ft,China,China,Advanced Robotics,S,0,Usd,Not Provided,"SQL, R, PyTorch, GCP",Bachelor,15,Transportation,2024-08-17,2024,8,2024-09-24,1147,7.3
AI13419,Data Scientist,112887,High,On-site,Se,Ft,Austria,Austria,Smart Analytics,L,0,Usd,Not Provided,"PyTorch, Java, Python, Tableau, TensorFlow",Master,5,Media,2025-03-02,2025,3,2025-05-11,2079,5.4
AI13420,Ai Consultant,188507,High,On-site,Ex,Ct,Netherlands,Denmark,Machine Intelligence Group,L,0,Eur,Not Provided,"SQL, R, Java",Associate,15,Education,2025-01-05,2025,1,2025-03-08,619,8.9
AI13421,Autonomous Systems Engineer,116606,High,On-site,Mi,Fl,Sweden,Sweden,Neural Networks Co,L,0,Usd,Not Provided,"Computer Vision, Data Visualization, PyTorch, Kubernetes, TensorFlow",Master,2,Energy,2025-04-16,2025,4,2025-05-28,1203,7.9
AI13422,Deep Learning Engineer,104534,High,Hybrid,Mi,Ft,Denmark,Denmark,Future Systems,S,50,Usd,Not Provided,"Kubernetes, PyTorch, TensorFlow, Computer Vision",Associate,3,Education,2025-03-29,2025,3,2025-05-24,651,7.3
AI13423,Ml Ops Engineer,175432,High,On-site,Ex,Ft,France,Netherlands,Neural Networks Co,S,0,Eur,Not Provided,"Java, TensorFlow, Data Visualization, Spark, MLOps",PhD,13,Real Estate,2025-02-19,2025,2,2025-03-12,2388,8.5
AI13424,Principal Data Scientist,169881,High,Fully Remote,Mi,Pt,Switzerland,China,Techcorp Inc,L,100,Usd,Not Provided,"Spark, Kubernetes, NLP, R, Data Visualization",Master,4,Real Estate,2024-03-19,2024,3,2024-05-11,1004,9.3
AI13425,Computer Vision Engineer,152085,High,Fully Remote,Ex,Ft,United Kingdom,United Kingdom,Smart Analytics,S,100,Gbp,Not Provided,"Scala, Azure, GCP",PhD,11,Gaming,2024-09-10,2024,9,2024-10-10,1486,7.6
AI13426,Machine Learning Engineer,95119,Mid,Hybrid,Mi,Ct,Canada,Canada,Neural Networks Co,M,50,Usd,Not Provided,"TensorFlow, Kubernetes, Linux, MLOps",PhD,2,Education,2025-01-01,2025,1,2025-01-21,1299,9.6
AI13427,Robotics Engineer,101155,High,On-site,Se,Pt,Sweden,Sweden,Autonomous Tech,S,0,Usd,Not Provided,"Azure, GCP, NLP, MLOps",Master,6,Media,2024-01-25,2024,1,2024-02-24,2489,5.7
AI13428,Head Of Ai,116240,High,On-site,Ex,Ft,China,China,Ai Innovations,M,0,Usd,Not Provided,"MLOps, SQL, Tableau, Data Visualization, PyTorch",Associate,16,Consulting,2025-04-30,2025,4,2025-07-02,593,6.0
AI13429,Nlp Engineer,85442,Mid,Fully Remote,Se,Pt,Finland,Singapore,Digital Transformation Llc,M,100,Usd,Not Provided,"Data Visualization, Kubernetes, SQL, Azure",PhD,7,Retail,2024-06-19,2024,6,2024-08-23,1216,8.7
AI13430,Autonomous Systems Engineer,130677,High,Hybrid,Mi,Ft,Netherlands,Netherlands,Neural Networks Co,L,50,Eur,Not Provided,"Azure, Computer Vision, Linux, Git, Scala",PhD,4,Consulting,2024-08-04,2024,8,2024-09-07,2003,9.6
AI13431,Machine Learning Engineer,253429,High,Hybrid,Ex,Ft,Singapore,Denmark,Quantum Computing Inc,L,50,Usd,Not Provided,"Azure, Python, TensorFlow, AWS, MLOps",Master,10,Education,2025-03-12,2025,3,2025-04-18,2173,8.7
AI13432,Ai Research Scientist,114146,High,On-site,Se,Ft,Canada,Canada,Ai Innovations,L,0,Usd,Not Provided,"Statistics, MLOps, Linux, Scala, PyTorch",PhD,7,Media,2025-04-06,2025,4,2025-05-07,1039,9.3
AI13433,Ai Software Engineer,46542,Low,On-site,En,Fl,South Korea,South Korea,Algorithmic Solutions,S,0,Usd,Not Provided,"R, Computer Vision, Data Visualization, AWS",Master,0,Manufacturing,2024-06-20,2024,6,2024-08-21,736,9.4
AI13434,Ai Specialist,66597,Mid,On-site,En,Ft,Singapore,United Kingdom,Ai Innovations,S,0,Usd,Not Provided,"Python, Mathematics, TensorFlow",Master,0,Telecommunications,2024-01-02,2024,1,2024-03-14,1930,6.7
AI13435,Data Engineer,113238,High,On-site,En,Ft,Switzerland,Switzerland,Quantum Computing Inc,L,0,Usd,Not Provided,"Deep Learning, SQL, R",Associate,0,Automotive,2024-07-27,2024,7,2024-09-10,1555,6.9
AI13436,Ai Product Manager,140639,High,Hybrid,Ex,Fl,India,Switzerland,Techcorp Inc,L,50,Usd,Not Provided,"Spark, Docker, SQL, Mathematics",Bachelor,11,Media,2024-11-14,2024,11,2024-12-09,568,9.3
AI13437,Deep Learning Engineer,150990,High,On-site,Se,Ft,Germany,France,Techcorp Inc,L,0,Eur,Not Provided,"Linux, Git, PyTorch",Bachelor,5,Government,2025-03-18,2025,3,2025-05-23,2436,9.8
AI13438,Head Of Ai,214890,High,Fully Remote,Ex,Ft,United States,United States,Neural Networks Co,S,100,Usd,Not Provided,"NLP, GCP, Python",Bachelor,17,Transportation,2025-03-24,2025,3,2025-05-28,1810,9.2
AI13439,Nlp Engineer,163637,High,Hybrid,Ex,Pt,Germany,Germany,Autonomous Tech,L,50,Eur,Not Provided,"Tableau, R, PyTorch, AWS, Java",Associate,17,Consulting,2024-05-03,2024,5,2024-06-10,1620,9.5
AI13440,Ai Product Manager,94026,Mid,Hybrid,En,Ft,United States,United States,Machine Intelligence Group,M,50,Usd,Not Provided,"TensorFlow, Docker, Hadoop",Associate,1,Education,2025-01-13,2025,1,2025-02-17,2037,5.9
AI13441,Ai Consultant,79699,Mid,Fully Remote,En,Pt,Norway,Norway,Cognitive Computing,M,100,Usd,Not Provided,"Tableau, NLP, Kubernetes, GCP, Java",Bachelor,1,Healthcare,2024-09-10,2024,9,2024-10-29,960,7.4
AI13442,Data Analyst,66011,Mid,Hybrid,En,Pt,Australia,Norway,Ai Innovations,S,50,Usd,Not Provided,"MLOps, SQL, Kubernetes, NLP",Master,1,Energy,2024-08-29,2024,8,2024-09-28,2411,5.9
AI13443,Ai Architect,38061,Low,Fully Remote,En,Pt,South Korea,South Korea,Cloud Ai Solutions,M,100,Usd,Not Provided,"Python, Docker, GCP, AWS",Master,0,Transportation,2024-02-19,2024,2,2024-04-01,619,5.0
AI13444,Ml Ops Engineer,128165,High,Fully Remote,Ex,Ft,India,India,Future Systems,S,100,Usd,Not Provided,"Mathematics, SQL, Java, PyTorch",Master,16,Manufacturing,2024-06-24,2024,6,2024-07-21,1548,9.2
AI13445,Data Engineer,139720,High,Fully Remote,Se,Ct,Singapore,Australia,Ai Innovations,L,100,Usd,Not Provided,"TensorFlow, AWS, Java, Hadoop, Deep Learning",Master,9,Technology,2025-01-21,2025,1,2025-03-25,1835,8.1
AI13446,Ai Product Manager,60621,Mid,Hybrid,En,Pt,Canada,Canada,Advanced Robotics,M,50,Usd,Not Provided,"Git, Azure, Data Visualization",Master,0,Education,2024-06-16,2024,6,2024-07-18,1800,9.5
AI13447,Data Scientist,55058,Mid,Hybrid,En,Fl,Canada,Canada,Datavision Ltd,M,50,Usd,Not Provided,"Mathematics, R, Deep Learning",Master,0,Energy,2025-02-08,2025,2,2025-03-03,1944,5.7
AI13448,Data Engineer,342747,High,On-site,Ex,Ct,Norway,Norway,Future Systems,L,0,Usd,Not Provided,"Scala, R, MLOps, Mathematics",Associate,17,Automotive,2024-02-23,2024,2,2024-03-09,2345,7.6
AI13449,Research Scientist,81361,Mid,On-site,En,Ct,Sweden,Sweden,Ai Innovations,L,0,Usd,Not Provided,"Python, Azure, GCP",Master,0,Education,2024-05-10,2024,5,2024-06-26,2473,7.3
AI13450,Ai Software Engineer,192061,High,Fully Remote,Ex,Fl,Canada,Canada,Deeptech Ventures,S,100,Usd,Not Provided,"Kubernetes, Statistics, NLP",Bachelor,11,Consulting,2024-12-31,2024,12,2025-01-25,1130,5.4
AI13451,Robotics Engineer,174801,High,Hybrid,Ex,Ft,Japan,United States,Advanced Robotics,M,50,Usd,Not Provided,"Statistics, Tableau, Python",Associate,16,Education,2025-03-26,2025,3,2025-05-11,1125,8.3
AI13452,Nlp Engineer,123764,High,Fully Remote,En,Pt,Switzerland,Switzerland,Predictive Systems,L,100,Usd,Not Provided,"Python, TensorFlow, PyTorch, Java",Master,0,Education,2024-08-01,2024,8,2024-08-22,1116,9.5
AI13453,Ai Software Engineer,105923,High,Hybrid,Se,Fl,India,India,Cognitive Computing,M,50,Usd,Not Provided,"AWS, Computer Vision, PyTorch",Bachelor,6,Telecommunications,2024-01-13,2024,1,2024-03-19,2418,9.5
AI13454,Ai Consultant,59062,Mid,On-site,En,Fl,Germany,Germany,Quantum Computing Inc,L,0,Eur,Not Provided,"PyTorch, Git, Tableau",Associate,1,Manufacturing,2024-09-29,2024,9,2024-11-02,1016,9.7
AI13455,Ai Consultant,95109,Mid,Fully Remote,Se,Fl,Finland,Finland,Digital Transformation Llc,L,100,Usd,Not Provided,"Deep Learning, Python, PyTorch, GCP, Git",Associate,5,Technology,2024-06-13,2024,6,2024-07-16,1553,6.8
AI13456,Data Engineer,146650,High,Fully Remote,Se,Pt,Netherlands,Netherlands,Datavision Ltd,L,100,Eur,Not Provided,"NLP, Scala, Kubernetes, GCP",PhD,8,Real Estate,2024-03-28,2024,3,2024-06-07,2175,6.6
AI13457,Ai Software Engineer,128209,High,On-site,Se,Pt,United States,Japan,Machine Intelligence Group,S,0,Usd,Not Provided,"MLOps, Git, AWS, SQL",Master,8,Consulting,2024-01-19,2024,1,2024-03-30,2060,9.3
AI13458,Data Analyst,63136,Mid,Fully Remote,En,Ft,Australia,Australia,Ai Innovations,L,100,Usd,Not Provided,"Tableau, Scala, Hadoop, Docker",PhD,1,Gaming,2025-04-08,2025,4,2025-04-30,2454,9.4
AI13459,Deep Learning Engineer,90290,Mid,On-site,Se,Fl,Austria,Austria,Cloud Ai Solutions,M,0,Usd,Not Provided,"R, Java, Python",Bachelor,7,Real Estate,2024-04-09,2024,4,2024-05-14,1688,8.6
AI13460,Head Of Ai,165007,High,Fully Remote,Se,Ct,Germany,Germany,Neural Networks Co,L,100,Eur,Not Provided,"Kubernetes, GCP, Linux",Bachelor,8,Education,2024-11-15,2024,11,2024-12-16,908,6.8
AI13461,Data Scientist,163656,High,Hybrid,Ex,Pt,Israel,Israel,Cognitive Computing,L,50,Usd,Not Provided,"PyTorch, R, Tableau, Git",PhD,19,Consulting,2025-03-18,2025,3,2025-05-29,710,6.5
AI13462,Ai Architect,67783,Mid,Hybrid,Mi,Ct,Finland,Ireland,Algorithmic Solutions,L,50,Usd,Not Provided,"NLP, Mathematics, Data Visualization",PhD,3,Government,2025-04-15,2025,4,2025-06-11,707,8.2
AI13463,Data Analyst,88786,Mid,Hybrid,En,Ct,Norway,Singapore,Algorithmic Solutions,M,50,Usd,Not Provided,"SQL, Hadoop, Java, Statistics",Master,1,Education,2024-05-19,2024,5,2024-06-26,1800,9.0
AI13464,Principal Data Scientist,280373,High,Hybrid,Ex,Fl,Denmark,Switzerland,Cloud Ai Solutions,M,50,Usd,Not Provided,"Docker, Scala, Data Visualization, TensorFlow, Mathematics",Master,11,Government,2024-02-04,2024,2,2024-02-29,1090,8.9
AI13465,Machine Learning Researcher,291444,High,On-site,Ex,Fl,United Kingdom,United Kingdom,Algorithmic Solutions,L,0,Gbp,Not Provided,"Python, Java, SQL, Git, TensorFlow",Bachelor,18,Transportation,2024-07-31,2024,7,2024-08-29,1946,7.4
AI13466,Robotics Engineer,58540,Mid,On-site,Mi,Fl,Finland,Denmark,Ai Innovations,M,0,Usd,Not Provided,"Kubernetes, Linux, NLP, AWS, R",Bachelor,2,Education,2024-10-22,2024,10,2024-11-07,2263,5.6
AI13467,Data Engineer,93004,Mid,Hybrid,Se,Pt,India,India,Ai Innovations,S,50,Usd,Not Provided,"R, MLOps, Mathematics, PyTorch",PhD,7,Media,2024-07-13,2024,7,2024-07-31,1890,5.8
AI13468,Ai Architect,306988,High,Hybrid,Ex,Pt,Netherlands,Finland,Machine Intelligence Group,L,50,Eur,Not Provided,"Deep Learning, Kubernetes, Data Visualization, Git, Computer Vision",Associate,13,Government,2024-04-10,2024,4,2024-05-21,1874,7.9
AI13469,Deep Learning Engineer,155227,High,Fully Remote,Ex,Pt,China,China,Cloud Ai Solutions,L,100,Usd,Not Provided,"Kubernetes, TensorFlow, Statistics, PyTorch, AWS",Associate,13,Retail,2024-06-20,2024,6,2024-07-05,1508,5.5
AI13470,Principal Data Scientist,115979,High,On-site,Mi,Fl,Sweden,South Korea,Datavision Ltd,L,0,Usd,Not Provided,"Azure, Kubernetes, Java, Git",Bachelor,3,Retail,2025-01-31,2025,1,2025-02-20,2327,7.1
AI13471,Ai Product Manager,85046,Mid,On-site,Se,Ct,India,India,Neural Networks Co,S,0,Usd,Not Provided,"TensorFlow, Computer Vision, Python, Azure",Associate,6,Retail,2025-04-29,2025,4,2025-07-05,2116,8.8
AI13472,Data Engineer,115191,High,Fully Remote,Se,Ct,Ireland,Ireland,Cloud Ai Solutions,L,100,Usd,Not Provided,"Azure, NLP, Hadoop, Data Visualization, Deep Learning",Associate,8,Real Estate,2024-07-02,2024,7,2024-08-13,2088,6.2
AI13473,Ai Consultant,47386,Low,On-site,En,Ft,Israel,Israel,Deeptech Ventures,M,0,Usd,Not Provided,"Docker, Hadoop, Mathematics, SQL, Spark",Bachelor,0,Manufacturing,2024-03-17,2024,3,2024-04-01,2181,6.0
AI13474,Deep Learning Engineer,118928,High,On-site,Se,Ft,Denmark,Denmark,Advanced Robotics,S,0,Usd,Not Provided,"NLP, Scala, Git, PyTorch, Linux",Master,8,Automotive,2024-12-27,2024,12,2025-03-01,1197,7.3
AI13475,Ai Architect,83970,Mid,On-site,Se,Ct,India,India,Cognitive Computing,S,0,Usd,Not Provided,"Docker, Hadoop, Azure, Statistics",Associate,7,Healthcare,2024-02-02,2024,2,2024-03-27,1599,5.4
AI13476,Ai Specialist,49949,Low,Hybrid,En,Pt,Sweden,Sweden,Predictive Systems,S,50,Usd,Not Provided,"PyTorch, Hadoop, Tableau",Master,1,Transportation,2024-12-25,2024,12,2025-01-09,1526,6.9
AI13477,Ml Ops Engineer,100360,High,On-site,Se,Ft,India,Australia,Techcorp Inc,M,0,Usd,Not Provided,"Scala, Computer Vision, PyTorch, Mathematics",Master,8,Technology,2025-01-03,2025,1,2025-03-05,561,8.0
AI13478,Ai Architect,61407,Mid,Hybrid,En,Ft,Ireland,Ireland,Datavision Ltd,L,50,Usd,Not Provided,"Tableau, TensorFlow, Java, Linux",Associate,1,Media,2025-02-23,2025,2,2025-03-26,2394,7.5
AI13479,Data Scientist,93246,Mid,Hybrid,Se,Ct,China,South Korea,Future Systems,M,50,Usd,Not Provided,"AWS, Docker, Kubernetes",PhD,8,Consulting,2024-11-27,2024,11,2025-01-25,763,6.5
AI13480,Data Engineer,104447,High,Hybrid,Se,Ct,China,Norway,Digital Transformation Llc,M,50,Usd,Not Provided,"Kubernetes, Docker, Python",Bachelor,8,Media,2024-04-11,2024,4,2024-05-10,553,5.4
AI13481,Ai Software Engineer,95298,Mid,On-site,Mi,Pt,Sweden,Sweden,Predictive Systems,S,0,Usd,Not Provided,"Hadoop, SQL, Data Visualization",Bachelor,3,Consulting,2025-03-01,2025,3,2025-03-31,1863,9.2
AI13482,Research Scientist,55419,Mid,On-site,En,Pt,Austria,Ireland,Digital Transformation Llc,M,0,Usd,Not Provided,"Kubernetes, Git, Spark, Linux, Tableau",Master,1,Transportation,2025-04-30,2025,4,2025-06-09,1355,5.5
AI13483,Ai Research Scientist,128888,High,Hybrid,Ex,Pt,India,India,Digital Transformation Llc,L,50,Usd,Not Provided,"Spark, PyTorch, Tableau",Associate,13,Consulting,2024-02-29,2024,2,2024-04-08,2436,5.8
AI13484,Ai Product Manager,89546,Mid,On-site,Mi,Pt,South Korea,United States,Neural Networks Co,L,0,Usd,Not Provided,"Java, SQL, Git",Associate,2,Finance,2024-05-09,2024,5,2024-06-24,2235,5.8
AI13485,Data Analyst,69724,Mid,Hybrid,Mi,Ct,Finland,Finland,Cognitive Computing,S,50,Usd,Not Provided,"Data Visualization, Hadoop, Deep Learning",Master,3,Consulting,2024-06-05,2024,6,2024-07-12,1252,8.8
AI13486,Ai Specialist,162392,High,Hybrid,Se,Pt,Switzerland,Israel,Algorithmic Solutions,M,50,Usd,Not Provided,"GCP, Kubernetes, Hadoop, Tableau",Associate,5,Real Estate,2024-07-19,2024,7,2024-09-04,1439,7.1
AI13487,Deep Learning Engineer,237332,High,On-site,Ex,Ft,Singapore,Singapore,Future Systems,M,0,Usd,Not Provided,"SQL, NLP, AWS",PhD,12,Automotive,2024-05-05,2024,5,2024-07-10,1964,10.0
AI13488,Data Engineer,158554,High,Fully Remote,Ex,Fl,Australia,Australia,Quantum Computing Inc,L,100,Usd,Not Provided,"NLP, Linux, Computer Vision, Scala, Java",Master,17,Manufacturing,2025-02-14,2025,2,2025-03-13,1241,5.1
AI13489,Data Engineer,121033,High,Fully Remote,Mi,Ft,Singapore,France,Cognitive Computing,L,100,Usd,Not Provided,"Deep Learning, Hadoop, MLOps, Mathematics, AWS",Associate,3,Automotive,2024-09-03,2024,9,2024-10-03,1653,7.6
AI13490,Data Analyst,103035,High,On-site,Se,Ft,Austria,Austria,Algorithmic Solutions,M,0,Usd,Not Provided,"Deep Learning, Hadoop, TensorFlow, Tableau, AWS",Master,7,Education,2024-04-20,2024,4,2024-05-31,1863,9.0
AI13491,Nlp Engineer,72999,Mid,Fully Remote,Mi,Pt,Germany,Germany,Neural Networks Co,M,100,Eur,Not Provided,"Python, MLOps, Data Visualization",PhD,4,Media,2024-04-01,2024,4,2024-06-05,1240,8.8
AI13492,Data Scientist,80632,Mid,Fully Remote,Mi,Ft,Australia,Australia,Smart Analytics,M,100,Usd,Not Provided,"Scala, Git, Java",Associate,3,Media,2024-05-12,2024,5,2024-06-16,666,9.2
AI13493,Ai Software Engineer,66382,Mid,Fully Remote,Mi,Pt,Ireland,Ireland,Techcorp Inc,M,100,Usd,Not Provided,"AWS, SQL, Docker, PyTorch",Bachelor,3,Consulting,2024-04-22,2024,4,2024-06-11,2051,7.2
AI13494,Data Scientist,55233,Mid,On-site,En,Fl,Canada,Canada,Neural Networks Co,M,0,Usd,Not Provided,"Deep Learning, NLP, Docker",Associate,0,Automotive,2024-03-05,2024,3,2024-05-08,1737,7.1
AI13495,Deep Learning Engineer,51587,Mid,On-site,En,Pt,Finland,Finland,Neural Networks Co,L,0,Usd,Not Provided,"Docker, Linux, Deep Learning, Java, R",Bachelor,0,Automotive,2024-05-12,2024,5,2024-06-24,1135,8.9
AI13496,Computer Vision Engineer,163255,High,Hybrid,Ex,Ct,Japan,China,Datavision Ltd,M,50,Usd,Not Provided,"Git, Docker, Spark",Bachelor,19,Healthcare,2024-07-19,2024,7,2024-08-04,2469,7.9
AI13497,Research Scientist,94503,Mid,Fully Remote,En,Ft,Switzerland,Switzerland,Algorithmic Solutions,M,100,Usd,Not Provided,"Statistics, SQL, R",Master,1,Consulting,2024-03-12,2024,3,2024-03-29,2239,6.1
AI13498,Computer Vision Engineer,58284,Mid,Fully Remote,En,Ft,Ireland,Israel,Datavision Ltd,L,100,Usd,Not Provided,"Spark, Scala, MLOps",PhD,1,Healthcare,2024-01-07,2024,1,2024-02-11,2134,8.1
AI13499,Robotics Engineer,94088,Mid,Hybrid,En,Ft,United States,Singapore,Ai Innovations,M,50,Usd,Not Provided,"MLOps, R, Scala",Master,0,Gaming,2024-05-05,2024,5,2024-05-19,1449,7.9
AI13500,Ai Specialist,212402,High,Hybrid,Ex,Pt,Canada,Canada,Advanced Robotics,M,50,Usd,Not Provided,"Spark, R, Statistics, Deep Learning, Python",PhD,19,Manufacturing,2024-09-14,2024,9,2024-10-01,2034,8.1
AI13501,Machine Learning Researcher,178175,High,On-site,Se,Ct,Switzerland,Austria,Smart Analytics,M,0,Usd,Not Provided,"AWS, Spark, TensorFlow",PhD,6,Healthcare,2024-12-08,2024,12,2025-01-29,1668,5.8
AI13502,Ai Specialist,47359,Low,On-site,En,Ft,Japan,Japan,Advanced Robotics,M,0,Usd,Not Provided,"R, Computer Vision, Python, Data Visualization",PhD,1,Transportation,2024-09-14,2024,9,2024-10-16,2345,5.3
AI13503,Research Scientist,94743,Mid,On-site,Se,Fl,Finland,Finland,Smart Analytics,M,0,Usd,Not Provided,"Tableau, SQL, PyTorch, GCP",Master,8,Telecommunications,2024-09-27,2024,9,2024-10-29,707,8.4
AI13504,Autonomous Systems Engineer,80586,Mid,On-site,Se,Fl,Israel,Israel,Datavision Ltd,M,0,Usd,Not Provided,"PyTorch, R, GCP, NLP",Associate,8,Manufacturing,2024-11-26,2024,11,2024-12-22,1278,9.9
AI13505,Nlp Engineer,76701,Mid,Hybrid,En,Fl,Denmark,China,Cognitive Computing,M,50,Usd,Not Provided,"Linux, SQL, Tableau, AWS",Bachelor,0,Healthcare,2024-11-13,2024,11,2024-12-24,2005,7.7
AI13506,Ai Product Manager,128518,High,Fully Remote,Ex,Fl,Israel,Israel,Advanced Robotics,L,100,Usd,Not Provided,"Scala, Python, Computer Vision, Mathematics, MLOps",Associate,18,Retail,2025-04-12,2025,4,2025-05-03,860,8.4
AI13507,Robotics Engineer,76665,Mid,On-site,Mi,Fl,Ireland,China,Autonomous Tech,L,0,Usd,Not Provided,"MLOps, Mathematics, Computer Vision, Hadoop",Associate,3,Healthcare,2025-01-08,2025,1,2025-02-19,2308,5.1
